Id,Brand,Product_Name,Price,Category,Subcategory,Certificate1,Certificate2,Certification_Total,Origin,Origin_Grid,Origin_Transport,Origin_Manufacturing,Care_Instruction,Care_CO2,Care_Energy,Care_Water,Weighted_CO2,Weighted_Water,Weighted_Energy,Weighted_Chemical,Mat_Acrylic,Mat_Cashmere,Mat_Cotton,Mat_Elastane,Mat_Lyocell,Mat_Merino Wool,Mat_Nylon,Mat_Organic Cotton,Mat_Polyamide,Mat_Polyester,Mat_Recycled Acrylic,Mat_Recycled Cashmere,Mat_Recycled Cotton,Mat_Recycled Nylon,Mat_Recycled Polyester,Mat_Recycled Wool,Mat_Viscose,Mat_Wool,Score_100
635,Penneys,Jumper Cropped,15.06,Man,Jumper,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
636,H&M,Jumper Asymmetric,34.78,Man,Jumper,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
637,H&M,Jumper Asymmetric,32.67,Man,Jumper,Oeko-Tex 100,NaN,0.1,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
638,Zara,Sweater Regular Fit,38.02,Woman,Sweater,RWS,NaN,0.15,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82
639,H&M,Sweater Oversized,25.47,Woman,Sweater,BCI Cotton,NaN,0.05,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50
640,Zara,Jacket Cropped,90.12,Woman,Jacket,Oeko-Tex 100,NaN,0.1,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
641,Patagonia,Jumper Ribbed,200.52,Woman,Jumper,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
642,Penneys,Sweater Regular Fit,21.69,Man,Sweater,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61
643,Zara,Jumper Cropped,21.16,Woman,Jumper,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,4.6175,18,58.56,20.23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47
644,Penneys,Jumper Cropped,9.87,Woman,Jumper,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
645,Zara,Jacket Ribbed,45.88,Man,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,5.6955,23.91,79.55,27.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44
646,Patagonia,Sweater Ribbed,168.66,Woman,Sweater,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,25.2035,576.015,173.755,52.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100
647,H&M,Sweater Ribbed,17.78,Man,Sweater,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51
648,Penneys,Jumper Cropped,21.51,Woman,Jumper,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,5.1941,256.74,57.34,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45
649,Patagonia,Jumper Regular Fit,171.02,Man,Jumper,Fair Trade,NaN,0.2,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
650,Zara,Jumper Oversized,37.37,Woman,Jumper,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,9.0445,345.26,101.7,30.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,76
651,Patagonia,Tshirt Slim Fit,58.90,Man,Tshirt,Fair Trade,Bluesign,0.4,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82
652,H&M,Jacket Ribbed,32.30,Man,Jacket,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
653,Penneys,Jumper Textured,15.81,Woman,Jumper,NaN,NaN,0,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
654,Patagonia,Jumper Cropped,230.73,Man,Jumper,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,4.896,18.49,58.49,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87
655,Penneys,Jacket Cropped,23.09,Woman,Jacket,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
656,H&M,Sweater Asymmetric,17.77,Man,Sweater,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51
657,H&M,Jumper Ribbed,39.53,Woman,Jumper,Oeko-Tex 100,NaN,0.1,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
658,Zara,Sweater Oversized,55.92,Man,Sweater,NaN,NaN,0,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49
659,Patagonia,Tshirt Slim Fit,66.94,Man,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
660,Patagonia,Tshirt Asymmetric,52.58,Woman,Tshirt,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,3.1274,1219.2,41.815,18.185,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86
661,Zara,Jacket Ribbed,110.00,Woman,Jacket,Oeko-Tex 100,NaN,0.1,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
662,Patagonia,Sweater Slim Fit,166.58,Woman,Sweater,Fair Trade,NaN,0.2,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82
663,Zara,Sweater Slim Fit,43.15,Man,Sweater,BCI Cotton,NaN,0.05,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50
664,Patagonia,Sweater Regular Fit,119.79,Man,Sweater,Fair Trade,NaN,0.2,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,4.9325,1553.505,55,31.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66
665,H&M,Jumper Oversized,22.11,Woman,Jumper,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,5.7622,1620.75,58.99,24.625,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76
666,H&M,Tshirt Oversized,13.62,Man,Tshirt,Oeko-Tex 100,NaN,0.1,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
667,Penneys,Sweater Ribbed,14.34,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60
668,Patagonia,Jacket Cropped,153.44,Man,Jacket,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
669,Penneys,Sweater Slim Fit,23.23,Woman,Sweater,NaN,NaN,0,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62
670,Patagonia,Tshirt Ribbed,65.51,Woman,Tshirt,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83
671,H&M,Sweater Asymmetric,30.20,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
672,H&M,Jacket Textured,61.94,Woman,Jacket,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46
673,H&M,Sweater Slim Fit,18.70,Man,Sweater,NaN,NaN,0,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
674,Penneys,Sweater Slim Fit,22.86,Woman,Sweater,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.8655,1909.66,57.775,34.62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
675,Zara,Jacket Textured,111.71,Woman,Jacket,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
676,Penneys,Tshirt Regular Fit,9.81,Woman,Tshirt,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47
677,Patagonia,Jumper Regular Fit,169.32,Woman,Jumper,Fair Trade,Bluesign,0.4,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
678,Patagonia,Tshirt Cropped,72.18,Man,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3,200,45,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92
679,H&M,Jumper Oversized,22.50,Man,Jumper,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
680,Patagonia,Jumper Asymmetric,117.90,Man,Jumper,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,7.0915,37.855,117.035,36.325,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83
681,Patagonia,Sweater Textured,202.89,Woman,Sweater,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
682,Penneys,Jumper Regular Fit,8.99,Man,Jumper,NaN,NaN,0,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,12.6425,251.325,105.025,33.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72
683,H&M,Sweater Oversized,25.49,Man,Sweater,Oeko-Tex 100,NaN,0.1,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52
684,Zara,Jumper Cropped,23.78,Woman,Jumper,GRS,NaN,0.2,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
685,Penneys,Sweater Asymmetric,17.09,Man,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48
686,Penneys,Sweater Cropped,16.24,Man,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
687,Zara,Jumper Cropped,55.88,Woman,Jumper,NaN,NaN,0,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
688,Zara,Tshirt Slim Fit,16.96,Man,Tshirt,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,3.884,397.85,51.69,20.475,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52
689,H&M,Jumper Ribbed,36.42,Woman,Jumper,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81
690,H&M,Jacket Textured,66.97,Woman,Jacket,Oeko-Tex 100,NaN,0.1,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56
691,Zara,Tshirt Asymmetric,25.86,Woman,Tshirt,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
692,Penneys,Tshirt Cropped,3.87,Woman,Tshirt,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
693,Zara,Sweater Asymmetric,23.63,Man,Sweater,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
694,H&M,Tshirt Cropped,13.67,Woman,Tshirt,Oeko-Tex 100,NaN,0.1,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48
695,H&M,Tshirt Ribbed,18.81,Man,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,2,500,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
696,H&M,Jumper Cropped,23.87,Man,Jumper,NaN,NaN,0,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87
697,Penneys,Tshirt Slim Fit,3.99,Woman,Tshirt,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,2.702,783.5,27.79,14.85,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51
698,Patagonia,Tshirt Slim Fit,47.76,Man,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
699,Patagonia,Jumper Cropped,110.44,Man,Jumper,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
700,Patagonia,Jacket Regular Fit,271.47,Woman,Jacket,Fair Trade,Bluesign,0.4,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86
701,H&M,Jumper Asymmetric,24.09,Woman,Jumper,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57
702,Patagonia,Jacket Oversized,295.91,Man,Jacket,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
703,Patagonia,Jacket Regular Fit,184.14,Man,Jacket,Fair Trade,Bluesign,0.4,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86
704,Zara,Tshirt Asymmetric,24.76,Woman,Tshirt,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,2,500,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53
705,Penneys,Jumper Oversized,18.57,Woman,Jumper,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
706,Patagonia,Jacket Ribbed,187.52,Man,Jacket,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
707,H&M,Tshirt Slim Fit,18.20,Woman,Tshirt,NaN,NaN,0,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,3,200,45,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58
708,H&M,Tshirt Ribbed,13.35,Man,Tshirt,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,2,500,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56
709,Patagonia,Jacket Cropped,145.16,Man,Jacket,Fair Trade,Bluesign,0.4,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
710,Zara,Tshirt Slim Fit,15.27,Man,Tshirt,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,4.794,1536.6,51.88,29.77,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60
711,Penneys,Sweater Cropped,20.61,Woman,Sweater,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57
712,Penneys,Sweater Slim Fit,13.97,Woman,Sweater,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
713,H&M,Tshirt Cropped,9.57,Man,Tshirt,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,5,400,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
714,Patagonia,Jacket Oversized,124.69,Man,Jacket,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,7.117,32.77,115.48,30.974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,81
715,Patagonia,Tshirt Textured,65.38,Man,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,2,500,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93
716,Penneys,Sweater Slim Fit,11.43,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
717,H&M,Sweater Regular Fit,25.05,Woman,Sweater,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,8.285,45.45,137.65,41.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37
718,Patagonia,Jacket Ribbed,199.88,Woman,Jacket,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
719,Penneys,Jumper Slim Fit,14.84,Man,Jumper,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60
720,Zara,Jacket Ribbed,92.86,Man,Jacket,RWS,NaN,0.15,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,9.1125,73.86,119.87,36.145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,85
721,Patagonia,Jumper Ribbed,122.57,Man,Jumper,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
722,Patagonia,Sweater Cropped,143.06,Woman,Sweater,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100
723,H&M,Jumper Ribbed,15.69,Man,Jumper,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
724,H&M,Jumper Ribbed,21.82,Woman,Jumper,RWS,NaN,0.15,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,11.4448,1192.7,116.04,36.595,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80
725,H&M,Tshirt Cropped,18.45,Man,Tshirt,Oeko-Tex 100,NaN,0.1,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,6.002,282.7,84.915,33.165,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53
726,Zara,Jumper Asymmetric,42.84,Woman,Jumper,Oeko-Tex 100,NaN,0.1,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
727,Patagonia,Tshirt Ribbed,61.99,Man,Tshirt,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,3.159,1448.2,41.145,18.915,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94
728,Zara,Jumper Oversized,37.58,Man,Jumper,Oeko-Tex 100,NaN,0.1,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58
729,Penneys,Jacket Slim Fit,35.48,Man,Jacket,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
730,Penneys,Sweater Asymmetric,18.97,Woman,Sweater,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
731,Penneys,Jacket Oversized,34.17,Man,Jacket,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
732,Patagonia,Jacket Asymmetric,329.25,Man,Jacket,Fair Trade,NaN,0.2,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
733,Penneys,Jumper Cropped,23.13,Man,Jumper,NaN,NaN,0,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,10.034,396.72,134.63,42.929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76
734,Patagonia,Jacket Textured,214.98,Man,Jacket,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,5.641,775.76,58.59,25.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92
735,H&M,Sweater Slim Fit,30.05,Man,Sweater,Oeko-Tex 100,NaN,0.1,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
736,Patagonia,Jumper Asymmetric,160.10,Man,Jumper,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
737,Zara,Jacket Cropped,115.15,Man,Jacket,GRS,NaN,0.2,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,7.846,35.64,122.56,31.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63
738,Penneys,Jumper Asymmetric,15.05,Woman,Jumper,NaN,NaN,0,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,9.1,65,150.2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
739,Zara,Tshirt Slim Fit,13.97,Woman,Tshirt,Oeko-Tex 100,NaN,0.1,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,3,200,45,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59
740,H&M,Sweater Ribbed,38.68,Woman,Sweater,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,8.496,1191.5,114.075,43.302,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64
741,Zara,Jumper Cropped,52.54,Man,Jumper,RWS,NaN,0.15,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,11.1875,282.6,87.3,26.24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87
