Id,Product_Name,Price,Material,Percentage_Material,Certification1,Certification2,Shop_Name,Category,Subcategory,Origin,Care_Instruction
858,Jacket Ribbed,€ 58.15,Acrylic,100,Oeko-Tex 100,N/A,Zara,Woman,Jacket,Thailand,Machine wash 30°C
859,Sweater Cropped,€ 112.88,Recycled Cashmere,15.1,Fair Trade,N/A,Patagonia,Woman,Sweater,Italy,Hand wash
859,Sweater Cropped,€ 112.88,Cotton,7.9,Fair Trade,N/A,Patagonia,Woman,Sweater,Italy,Hand wash
859,Sweater Cropped,€ 112.88,Organic Cotton,77,Fair Trade,N/A,Patagonia,Woman,Sweater,Italy,Hand wash
860,Sweater Ribbed,€ 29.44,Cotton,77.5,N/A,N/A,H&M,Woman,Sweater,India,Machine wash 30°C
860,Sweater Ribbed,€ 29.44,Recycled Acrylic,22.5,N/A,N/A,H&M,Woman,Sweater,India,Machine wash 30°C
861,Jacket Textured,€ 293.10,Acrylic,100,Fair Trade,N/A,Patagonia,Man,Jacket,Portugal,Machine wash 30°C
862,Jumper Oversized,€ 42.73,Recycled Polyester,100,N/A,N/A,Zara,Man,Jumper,Italy,Machine wash 30°C
863,Jumper Slim Fit,€ 116.30,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,India,Hand wash
864,Tshirt Cropped,€ 23.78,Organic Cotton,100,BCI Cotton,N/A,Zara,Man,Tshirt,China,Machine wash 30°C
865,Jumper Ribbed,€ 12.95,Organic Cotton,100,N/A,N/A,Penneys,Woman,Jumper,Thailand,Machine wash 30°C
866,Jumper Oversized,€ 36.49,Merino Wool,100,N/A,N/A,H&M,Man,Jumper,Italy,Hand wash
867,Jacket Textured,€ 135.82,Recycled Nylon,19.3,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Turkey,Hand wash
867,Jacket Textured,€ 135.82,Wool,29.9,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Turkey,Hand wash
867,Jacket Textured,€ 135.82,Cotton,50.8,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Turkey,Hand wash
868,Jumper Regular Fit,€ 20.19,Cashmere,100,N/A,N/A,Penneys,Man,Jumper,India,Hand wash
869,Tshirt Cropped,€ 52.97,Lyocell,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Cambodia,Machine wash 30°C
870,Tshirt Oversized,€ 14.69,Lyocell,24.4,N/A,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
870,Tshirt Oversized,€ 14.69,Recycled Polyester,28.8,N/A,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
870,Tshirt Oversized,€ 14.69,Organic Cotton,46.8,N/A,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
871,Jacket Slim Fit,€ 70.77,Polyester,100,N/A,N/A,Zara,Woman,Jacket,Bangladesh,Machine wash 30°C
872,Sweater Textured,€ 41.51,Organic Cotton,7.5,N/A,N/A,Zara,Woman,Sweater,Vietnam,Hand wash
872,Sweater Textured,€ 41.51,Merino Wool,89.2,N/A,N/A,Zara,Woman,Sweater,Vietnam,Hand wash
872,Sweater Textured,€ 41.51,Recycled Acrylic,3.3,N/A,N/A,Zara,Woman,Sweater,Vietnam,Hand wash
873,Sweater Slim Fit,€ 26.27,Cotton,100,N/A,N/A,H&M,Man,Sweater,Vietnam,Machine wash 30°C
874,Jacket Oversized,€ 291.57,Nylon,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Italy,Machine wash 30°C
875,Sweater Textured,€ 49.95,Organic Cotton,100,BCI Cotton,N/A,Zara,Man,Sweater,Thailand,Machine wash 30°C
876,Jacket Cropped,€ 62.33,Recycled Polyester,58.5,N/A,N/A,Zara,Woman,Jacket,Turkey,Machine wash 30°C
876,Jacket Cropped,€ 62.33,Nylon,41.5,N/A,N/A,Zara,Woman,Jacket,Turkey,Machine wash 30°C
877,Jumper Asymmetric,€ 200.71,Recycled Acrylic,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,India,Machine wash 30°C
878,Jumper Slim Fit,€ 32.42,Cotton,100,N/A,N/A,H&M,Woman,Jumper,Italy,Machine wash 30°C
879,Tshirt Cropped,€ 10.66,Polyester,100,N/A,N/A,H&M,Woman,Tshirt,Vietnam,Machine wash 30°C
880,Jacket Asymmetric,€ 79.41,Polyester,100,N/A,N/A,H&M,Man,Jacket,Vietnam,Machine wash 30°C
881,Jumper Textured,€ 19.18,Recycled Acrylic,100,N/A,N/A,H&M,Man,Jumper,Cambodia,Machine wash 30°C
882,Jumper Regular Fit,€ 35.80,Merino Wool,100,N/A,N/A,Zara,Man,Jumper,Bangladesh,Hand wash
883,Tshirt Slim Fit,€ 23.08,Polyester,100,N/A,N/A,Zara,Woman,Tshirt,Italy,Machine wash 30°C
884,Sweater Asymmetric,€ 9.14,Elastane,100,N/A,N/A,Penneys,Woman,Sweater,Italy,Machine wash 30°C
885,Tshirt Textured,€ 59.13,Recycled Polyester,86.6,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
885,Tshirt Textured,€ 59.13,Recycled Cotton,2.5,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
885,Tshirt Textured,€ 59.13,Lyocell,10.9,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
886,Sweater Cropped,€ 46.65,Elastane,100,N/A,N/A,Zara,Woman,Sweater,Portugal,Machine wash 30°C
887,Tshirt Ribbed,€ 10.42,Lyocell,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,India,Machine wash 30°C
888,Jumper Oversized,€ 27.47,Wool,100,N/A,N/A,H&M,Woman,Jumper,Turkey,Hand wash
889,Sweater Ribbed,€ 141.72,Acrylic,48.5,Fair Trade,N/A,Patagonia,Woman,Sweater,Cambodia,Hand wash
889,Sweater Ribbed,€ 141.72,Wool,27.9,Fair Trade,N/A,Patagonia,Woman,Sweater,Cambodia,Hand wash
889,Sweater Ribbed,€ 141.72,Recycled Cashmere,23.6,Fair Trade,N/A,Patagonia,Woman,Sweater,Cambodia,Hand wash
890,Sweater Ribbed,€ 11.50,Elastane,61.4,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
890,Sweater Ribbed,€ 11.50,Recycled Polyester,38.6,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
891,Jumper Slim Fit,€ 18.71,Recycled Cashmere,100,N/A,N/A,Penneys,Woman,Jumper,Thailand,Hand wash
892,Jumper Ribbed,€ 18.14,Recycled Cashmere,29.4,N/A,N/A,H&M,Woman,Jumper,Cambodia,Hand wash
892,Jumper Ribbed,€ 18.14,Organic Cotton,70.6,N/A,N/A,H&M,Woman,Jumper,Cambodia,Hand wash
893,Sweater Ribbed,€ 208.25,Recycled Cashmere,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Italy,Hand wash
894,Jumper Oversized,€ 229.36,Recycled Polyester,40.9,Fair Trade,Bluesign,Patagonia,Man,Jumper,Bangladesh,Hand wash
894,Jumper Oversized,€ 229.36,Elastane,42.6,Fair Trade,Bluesign,Patagonia,Man,Jumper,Bangladesh,Hand wash
894,Jumper Oversized,€ 229.36,Cashmere,16.5,Fair Trade,Bluesign,Patagonia,Man,Jumper,Bangladesh,Hand wash
895,Jacket Cropped,€ 155.85,Cotton,71,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
895,Jacket Cropped,€ 155.85,Polyester,10,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
895,Jacket Cropped,€ 155.85,Nylon,18.9,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
896,Jumper Oversized,€ 35.22,Organic Cotton,100,Oeko-Tex 100,N/A,Zara,Man,Jumper,Thailand,Machine wash 30°C
897,Jumper Textured,€ 15.98,Organic Cotton,100,N/A,N/A,Penneys,Woman,Jumper,Vietnam,Machine wash 30°C
898,Jacket Slim Fit,€ 42.77,Nylon,100,N/A,N/A,Penneys,Man,Jacket,Portugal,Machine wash 30°C
899,Jacket Asymmetric,€ 79.59,Recycled Polyester,43.9,GRS,N/A,H&M,Woman,Jacket,Italy,Machine wash 30°C
899,Jacket Asymmetric,€ 79.59,Recycled Nylon,56.1,GRS,N/A,H&M,Woman,Jacket,Italy,Machine wash 30°C
900,Sweater Textured,€ 108.66,Cotton,69.5,Fair Trade,N/A,Patagonia,Man,Sweater,Italy,Hand wash
900,Sweater Textured,€ 108.66,Wool,30.5,Fair Trade,N/A,Patagonia,Man,Sweater,Italy,Hand wash
901,Tshirt Textured,€ 8.99,Recycled Cotton,100,N/A,N/A,Penneys,Woman,Tshirt,India,Machine wash 30°C
902,Jumper Regular Fit,€ 17.83,Merino Wool,100,N/A,N/A,Penneys,Woman,Jumper,China,Hand wash
903,Jacket Textured,€ 254.82,Recycled Polyester,43.8,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Cambodia,Machine wash 30°C
903,Jacket Textured,€ 254.82,Recycled Nylon,15.8,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Cambodia,Machine wash 30°C
903,Jacket Textured,€ 254.82,Nylon,40.4,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Cambodia,Machine wash 30°C
904,Sweater Textured,€ 161.74,Recycled Acrylic,100,Fair Trade,N/A,Patagonia,Woman,Sweater,Bangladesh,Machine wash 30°C
905,Jumper Textured,€ 14.77,Wool,10.6,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
905,Jumper Textured,€ 14.77,Merino Wool,41.4,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
905,Jumper Textured,€ 14.77,Organic Cotton,48,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
906,Jacket Textured,€ 186.32,Recycled Polyester,100,Fair Trade,N/A,Patagonia,Man,Jacket,Turkey,Machine wash 30°C
907,Jacket Ribbed,€ 80.21,Recycled Polyester,100,N/A,N/A,Zara,Woman,Jacket,Thailand,Machine wash 30°C
908,Jumper Cropped,€ 33.98,Elastane,100,N/A,N/A,H&M,Man,Jumper,Italy,Machine wash 30°C
909,Tshirt Oversized,€ 11.71,Cotton,100,BCI Cotton,N/A,Zara,Woman,Tshirt,India,Machine wash 30°C
910,Tshirt Asymmetric,€ 37.75,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,China,Machine wash 30°C
911,Jacket Slim Fit,€ 37.71,Nylon,100,N/A,N/A,Penneys,Man,Jacket,Portugal,Machine wash 30°C
912,Jumper Oversized,€ 19.31,Merino Wool,8.8,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
912,Jumper Oversized,€ 19.31,Wool,67.5,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
912,Jumper Oversized,€ 19.31,Cotton,23.7,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
913,Jumper Asymmetric,€ 190.29,Elastane,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Vietnam,Machine wash 30°C
914,Jacket Textured,€ 163.23,Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
915,Jacket Ribbed,€ 33.20,Recycled Nylon,100,N/A,N/A,Penneys,Man,Jacket,Bangladesh,Machine wash 30°C
916,Jacket Oversized,€ 58.39,Recycled Polyester,1.4,GRS,N/A,H&M,Woman,Jacket,Cambodia,Machine wash 30°C
916,Jacket Oversized,€ 58.39,Recycled Nylon,98.6,GRS,N/A,H&M,Woman,Jacket,Cambodia,Machine wash 30°C
917,Jumper Slim Fit,€ 243.26,Recycled Cashmere,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Cambodia,Hand wash
918,Tshirt Slim Fit,€ 19.90,Lyocell,16.6,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
918,Tshirt Slim Fit,€ 19.90,Elastane,70.8,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
918,Tshirt Slim Fit,€ 19.90,Recycled Cotton,12.5,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
919,Jacket Textured,€ 18.69,Recycled Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
920,Sweater Cropped,€ 20.60,Recycled Polyester,100,GRS,N/A,H&M,Woman,Sweater,Portugal,Machine wash 30°C
921,Jumper Oversized,€ 24.63,Elastane,100,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
922,Jumper Cropped,€ 13.33,Elastane,100,N/A,N/A,Penneys,Man,Jumper,China,Machine wash 30°C
923,Jacket Slim Fit,€ 65.57,Acrylic,100,Oeko-Tex 100,N/A,Zara,Man,Jacket,Turkey,Machine wash 30°C
924,Tshirt Regular Fit,€ 73.36,Organic Cotton,32.9,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Turkey,Machine wash 30°C
924,Tshirt Regular Fit,€ 73.36,Lyocell,41.1,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Turkey,Machine wash 30°C
924,Tshirt Regular Fit,€ 73.36,Recycled Cotton,26,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Turkey,Machine wash 30°C
925,Jumper Textured,€ 19.31,Merino Wool,100,N/A,N/A,Penneys,Woman,Jumper,Portugal,Hand wash
926,Jacket Textured,€ 39.86,Polyester,39.9,N/A,N/A,Penneys,Man,Jacket,India,Machine wash 30°C
926,Jacket Textured,€ 39.86,Nylon,33.2,N/A,N/A,Penneys,Man,Jacket,India,Machine wash 30°C
926,Jacket Textured,€ 39.86,Recycled Polyester,26.9,N/A,N/A,Penneys,Man,Jacket,India,Machine wash 30°C
927,Jumper Textured,€ 49.43,Cashmere,34.1,N/A,N/A,Zara,Woman,Jumper,Thailand,Hand wash
927,Jumper Textured,€ 49.43,Wool,22.8,N/A,N/A,Zara,Woman,Jumper,Thailand,Hand wash
927,Jumper Textured,€ 49.43,Recycled Polyester,43.1,N/A,N/A,Zara,Woman,Jumper,Thailand,Hand wash
928,Sweater Cropped,€ 158.70,Recycled Cashmere,3.1,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Cambodia,Hand wash
928,Sweater Cropped,€ 158.70,Organic Cotton,31,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Cambodia,Hand wash
928,Sweater Cropped,€ 158.70,Recycled Polyester,65.8,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Cambodia,Hand wash
929,Tshirt Cropped,€ 11.41,Recycled Cotton,100,N/A,N/A,Penneys,Man,Tshirt,Thailand,Machine wash 30°C
930,Jacket Oversized,€ 326.36,Wool,74.4,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Vietnam,Hand wash
930,Jacket Oversized,€ 326.36,Cotton,25.6,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Vietnam,Hand wash
931,Jumper Slim Fit,€ 38.76,Recycled Acrylic,61.3,N/A,N/A,H&M,Man,Jumper,Turkey,Machine wash 30°C
931,Jumper Slim Fit,€ 38.76,Cotton,38.7,N/A,N/A,H&M,Man,Jumper,Turkey,Machine wash 30°C
932,Tshirt Regular Fit,€ 14.75,Lyocell,100,N/A,N/A,H&M,Man,Tshirt,Turkey,Machine wash 30°C
933,Jumper Slim Fit,€ 27.22,Cotton,92.5,N/A,N/A,H&M,Woman,Jumper,Italy,Machine wash 30°C
933,Jumper Slim Fit,€ 27.22,Recycled Polyester,7.5,N/A,N/A,H&M,Woman,Jumper,Italy,Machine wash 30°C
934,Sweater Asymmetric,€ 118.00,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Bangladesh,Machine wash 30°C
935,Sweater Textured,€ 211.80,Recycled Polyester,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Italy,Machine wash 30°C
936,Tshirt Oversized,€ 11.27,Lyocell,87.6,GRS,N/A,Zara,Woman,Tshirt,Italy,Machine wash 30°C
936,Tshirt Oversized,€ 11.27,Recycled Polyester,12.4,GRS,N/A,Zara,Woman,Tshirt,Italy,Machine wash 30°C
937,Tshirt Cropped,€ 16.29,Cotton,49.9,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
937,Tshirt Cropped,€ 16.29,Recycled Polyester,50.1,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
938,Tshirt Asymmetric,€ 4.16,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Tshirt,Turkey,Machine wash 30°C
939,Tshirt Asymmetric,€ 12.59,Cotton,100,N/A,N/A,H&M,Man,Tshirt,Cambodia,Machine wash 30°C
940,Sweater Textured,€ 28.35,Organic Cotton,100,BCI Cotton,N/A,H&M,Woman,Sweater,Thailand,Machine wash 30°C
941,Tshirt Textured,€ 26.40,Recycled Polyester,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,China,Machine wash 30°C
942,Jumper Regular Fit,€ 34.36,Acrylic,100,N/A,N/A,Zara,Woman,Jumper,Italy,Machine wash 30°C
943,Jacket Slim Fit,€ 46.66,Acrylic,60.6,N/A,N/A,Zara,Man,Jacket,Italy,Machine wash 30°C
943,Jacket Slim Fit,€ 46.66,Recycled Polyester,39.4,N/A,N/A,Zara,Man,Jacket,Italy,Machine wash 30°C
944,Jumper Textured,€ 14.33,Recycled Polyester,22.6,N/A,N/A,Penneys,Woman,Jumper,Italy,Hand wash
944,Jumper Textured,€ 14.33,Elastane,13.5,N/A,N/A,Penneys,Woman,Jumper,Italy,Hand wash
944,Jumper Textured,€ 14.33,Wool,63.9,N/A,N/A,Penneys,Woman,Jumper,Italy,Hand wash
945,Tshirt Oversized,€ 12.49,Viscose,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
946,Sweater Ribbed,€ 22.77,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Sweater,India,Machine wash 30°C
947,Jacket Asymmetric,€ 102.62,Nylon,100,Oeko-Tex 100,N/A,Zara,Woman,Jacket,Turkey,Machine wash 30°C
948,Sweater Textured,€ 29.30,Merino Wool,100,Oeko-Tex 100,N/A,H&M,Man,Sweater,Cambodia,Hand wash
949,Jacket Ribbed,€ 25.36,Nylon,100,N/A,N/A,Penneys,Man,Jacket,Thailand,Machine wash 30°C
950,Jumper Textured,€ 18.16,Recycled Acrylic,100,Oeko-Tex 100,N/A,H&M,Man,Jumper,India,Machine wash 30°C
951,Jacket Ribbed,€ 220.96,Nylon,100,Fair Trade,N/A,Patagonia,Man,Jacket,Thailand,Machine wash 30°C
952,Sweater Textured,€ 54.32,Merino Wool,22.7,Oeko-Tex 100,N/A,Zara,Man,Sweater,Italy,Hand wash
952,Sweater Textured,€ 54.32,Elastane,77.3,Oeko-Tex 100,N/A,Zara,Man,Sweater,Italy,Hand wash
953,Tshirt Asymmetric,€ 24.87,Recycled Cotton,34.6,Oeko-Tex 100,N/A,Zara,Man,Tshirt,China,Machine wash 30°C
953,Tshirt Asymmetric,€ 24.87,Polyester,28.3,Oeko-Tex 100,N/A,Zara,Man,Tshirt,China,Machine wash 30°C
953,Tshirt Asymmetric,€ 24.87,Lyocell,37.1,Oeko-Tex 100,N/A,Zara,Man,Tshirt,China,Machine wash 30°C
954,Tshirt Regular Fit,€ 43.56,Organic Cotton,14.7,Fair Trade,N/A,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
954,Tshirt Regular Fit,€ 43.56,Recycled Cotton,56.6,Fair Trade,N/A,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
954,Tshirt Regular Fit,€ 43.56,Recycled Polyester,28.7,Fair Trade,N/A,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
955,Jacket Ribbed,€ 62.10,Cotton,100,N/A,N/A,H&M,Woman,Jacket,Turkey,Machine wash 30°C
956,Tshirt Slim Fit,€ 7.46,Polyester,8.7,N/A,N/A,Penneys,Woman,Tshirt,Portugal,Machine wash 30°C
956,Tshirt Slim Fit,€ 7.46,Lyocell,75.4,N/A,N/A,Penneys,Woman,Tshirt,Portugal,Machine wash 30°C
956,Tshirt Slim Fit,€ 7.46,Recycled Polyester,15.9,N/A,N/A,Penneys,Woman,Tshirt,Portugal,Machine wash 30°C
957,Sweater Oversized,€ 27.08,Elastane,100,N/A,N/A,H&M,Man,Sweater,Vietnam,Machine wash 30°C
958,Tshirt Slim Fit,€ 11.03,Elastane,100,N/A,N/A,Penneys,Man,Tshirt,China,Machine wash 30°C
959,Sweater Oversized,€ 9.82,Wool,100,N/A,N/A,Penneys,Man,Sweater,Turkey,Hand wash
960,Jacket Slim Fit,€ 35.86,Recycled Nylon,100,N/A,N/A,H&M,Woman,Jacket,Italy,Machine wash 30°C
961,Jumper Slim Fit,€ 14.72,Cashmere,100,N/A,N/A,Penneys,Man,Jumper,Portugal,Hand wash
962,Tshirt Slim Fit,€ 8.91,Lyocell,100,N/A,N/A,Penneys,Man,Tshirt,Turkey,Machine wash 30°C
963,Sweater Cropped,€ 32.73,Cashmere,100,N/A,N/A,H&M,Woman,Sweater,Vietnam,Hand wash
964,Tshirt Ribbed,€ 9.00,Elastane,100,N/A,N/A,Penneys,Man,Tshirt,India,Machine wash 30°C
965,Jumper Oversized,€ 212.66,Cashmere,19,Fair Trade,N/A,Patagonia,Man,Jumper,Cambodia,Hand wash
965,Jumper Oversized,€ 212.66,Merino Wool,57.3,Fair Trade,N/A,Patagonia,Man,Jumper,Cambodia,Hand wash
965,Jumper Oversized,€ 212.66,Organic Cotton,23.7,Fair Trade,N/A,Patagonia,Man,Jumper,Cambodia,Hand wash
966,Jumper Oversized,€ 40.00,Recycled Acrylic,100,N/A,N/A,Zara,Woman,Jumper,China,Machine wash 30°C
967,Jacket Slim Fit,€ 40.92,Acrylic,4.2,Oeko-Tex 100,N/A,H&M,Man,Jacket,Bangladesh,Machine wash 30°C
967,Jacket Slim Fit,€ 40.92,Recycled Polyester,95.8,Oeko-Tex 100,N/A,H&M,Man,Jacket,Bangladesh,Machine wash 30°C
968,Sweater Cropped,€ 24.60,Recycled Polyester,100,N/A,N/A,Zara,Man,Sweater,Vietnam,Machine wash 30°C
969,Jumper Ribbed,€ 39.81,Recycled Polyester,100,N/A,N/A,H&M,Woman,Jumper,Vietnam,Machine wash 30°C
970,Jumper Slim Fit,€ 20.71,Recycled Polyester,63.9,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
970,Jumper Slim Fit,€ 20.71,Organic Cotton,26.4,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
970,Jumper Slim Fit,€ 20.71,Acrylic,9.7,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
971,Sweater Slim Fit,€ 39.17,Acrylic,100,N/A,N/A,Zara,Man,Sweater,China,Machine wash 30°C
972,Jacket Ribbed,€ 24.60,Polyester,100,N/A,N/A,Penneys,Woman,Jacket,Turkey,Machine wash 30°C
973,Jumper Oversized,€ 16.02,Cotton,100,N/A,N/A,Penneys,Woman,Jumper,Italy,Machine wash 30°C
974,Sweater Oversized,€ 9.90,Recycled Acrylic,62,N/A,N/A,Penneys,Woman,Sweater,Cambodia,Machine wash 30°C
974,Sweater Oversized,€ 9.90,Elastane,38,N/A,N/A,Penneys,Woman,Sweater,Cambodia,Machine wash 30°C
975,Sweater Ribbed,€ 19.05,Merino Wool,100,N/A,N/A,Penneys,Woman,Sweater,Italy,Hand wash
976,Tshirt Asymmetric,€ 21.73,Organic Cotton,25.4,GRS,N/A,Zara,Woman,Tshirt,Vietnam,Machine wash 30°C
976,Tshirt Asymmetric,€ 21.73,Recycled Polyester,74.6,GRS,N/A,Zara,Woman,Tshirt,Vietnam,Machine wash 30°C
977,Jumper Regular Fit,€ 208.12,Organic Cotton,100,Fair Trade,N/A,Patagonia,Woman,Jumper,Turkey,Machine wash 30°C
978,Sweater Slim Fit,€ 18.71,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Sweater,Italy,Machine wash 30°C
979,Jumper Regular Fit,€ 21.85,Elastane,100,N/A,N/A,H&M,Woman,Jumper,India,Machine wash 30°C
980,Jacket Slim Fit,€ 94.78,Acrylic,100,N/A,N/A,Zara,Woman,Jacket,Turkey,Machine wash 30°C
981,Jacket Regular Fit,€ 182.44,Recycled Polyester,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,China,Machine wash 30°C
982,Jacket Regular Fit,€ 63.93,Wool,74.3,N/A,N/A,H&M,Man,Jacket,India,Hand wash
982,Jacket Regular Fit,€ 63.93,Nylon,7.9,N/A,N/A,H&M,Man,Jacket,India,Hand wash
982,Jacket Regular Fit,€ 63.93,Acrylic,17.9,N/A,N/A,H&M,Man,Jacket,India,Hand wash
983,Tshirt Regular Fit,€ 14.76,Recycled Cotton,17,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Turkey,Machine wash 30°C
983,Tshirt Regular Fit,€ 14.76,Elastane,81,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Turkey,Machine wash 30°C
983,Tshirt Regular Fit,€ 14.76,Cotton,2,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Turkey,Machine wash 30°C
984,Tshirt Asymmetric,€ 22.97,Recycled Polyester,100,GRS,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
985,Sweater Asymmetric,€ 18.64,Acrylic,100,N/A,N/A,Penneys,Woman,Sweater,Portugal,Machine wash 30°C
986,Sweater Asymmetric,€ 41.50,Elastane,19.3,BCI Cotton,N/A,Zara,Woman,Sweater,Italy,Hand wash
986,Sweater Asymmetric,€ 41.50,Organic Cotton,32.9,BCI Cotton,N/A,Zara,Woman,Sweater,Italy,Hand wash
986,Sweater Asymmetric,€ 41.50,Recycled Cashmere,47.9,BCI Cotton,N/A,Zara,Woman,Sweater,Italy,Hand wash
987,Sweater Ribbed,€ 17.89,Recycled Polyester,100,N/A,N/A,Penneys,Man,Sweater,Turkey,Machine wash 30°C
988,Jumper Slim Fit,€ 9.59,Cashmere,100,N/A,N/A,Penneys,Woman,Jumper,Thailand,Hand wash
989,Jacket Textured,€ 54.43,Recycled Polyester,100,Oeko-Tex 100,N/A,Zara,Man,Jacket,China,Machine wash 30°C
990,Jumper Asymmetric,€ 25.66,Organic Cotton,100,N/A,N/A,H&M,Man,Jumper,Italy,Machine wash 30°C
991,Tshirt Slim Fit,€ 10.76,Recycled Cotton,19.6,GRS,N/A,H&M,Woman,Tshirt,China,Machine wash 30°C
991,Tshirt Slim Fit,€ 10.76,Organic Cotton,80.4,GRS,N/A,H&M,Woman,Tshirt,China,Machine wash 30°C
992,Tshirt Cropped,€ 29.33,Organic Cotton,5.5,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
992,Tshirt Cropped,€ 29.33,Elastane,88.1,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
992,Tshirt Cropped,€ 29.33,Lyocell,6.4,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
993,Jumper Oversized,€ 149.76,Acrylic,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Vietnam,Machine wash 30°C
994,Tshirt Cropped,€ 5.67,Lyocell,100,N/A,N/A,H&M,Man,Tshirt,Bangladesh,Machine wash 30°C
995,Tshirt Ribbed,€ 18.54,Polyester,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Portugal,Machine wash 30°C
996,Jacket Ribbed,€ 79.49,Nylon,22.4,N/A,N/A,H&M,Woman,Jacket,Bangladesh,Machine wash 30°C
996,Jacket Ribbed,€ 79.49,Polyester,70.5,N/A,N/A,H&M,Woman,Jacket,Bangladesh,Machine wash 30°C
996,Jacket Ribbed,€ 79.49,Acrylic,7.2,N/A,N/A,H&M,Woman,Jacket,Bangladesh,Machine wash 30°C
