Id,Brand,Product_Name,Price,Category,Subcategory,Score_100,S_final,S_env,Score_env_burden,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm
642,Penneys,Sweater Regular Fit,€ 21.69,Man,Sweater,61.0,0.6103724566137965,0.6103724566137965,0.3896275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.65,0.4,0.6
643,Zara,Jumper Cropped,€ 21.16,Woman,Jumper,47.0,0.4676563747254249,0.4676563747254249,0.5323436252745751,0.0,0.11559233449477352,0.0047498886744841914,0.22200220022002198,0.28109182935647137,1.0,1.0,1.0,0.55,0.45,0.7
644,Penneys,Jumper Cropped,€ 9.87,Woman,Jumper,46.0,0.4641309284493971,0.4641309284493971,0.5358690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
645,Zara,Jacket Ribbed,€ 45.88,Man,Jacket,44.0,0.44341513779705877,0.44341513779705877,0.5565848622029412,0.0,0.15315331010452962,0.00694300133590619,0.33745874587458746,0.418293564714389,1.0,1.0,1.0,0.65,0.4,0.6
646,Patagonia,Sweater Ribbed,€ 168.66,Woman,Sweater,100.0,1.0,0.6580541366996895,0.34194586330031057,0.4,0.8328745644599304,0.21182091435356984,0.8556380638063807,0.8691250903832248,0.0,0.0,0.0,0.25,0.1,0.3
647,H&M,Sweater Ribbed,€ 17.78,Man,Sweater,51.0,0.5090353871182296,0.5090353871182296,0.49096461288177046,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
648,Penneys,Jumper Cropped,€ 21.51,Woman,Jumper,45.0,0.45287486088508566,0.45287486088508566,0.5471251391149143,0.0,0.1356829268292683,0.09334273415466825,0.21529152915291527,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
649,Patagonia,Jumper Regular Fit,€ 171.02,Man,Jumper,68.0,0.6791309284493972,0.4791309284493971,0.5208690715506029,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
650,Zara,Jumper Oversized,€ 37.37,Woman,Jumper,76.0,0.7629286456939517,0.7629286456939517,0.23707135430604837,0.0,0.2698432055749129,0.126191183019148,0.4592959295929592,0.4653832248734635,0.0,0.0,0.0,0.4,0.2,0.45
651,Patagonia,Tshirt Slim Fit,€ 58.90,Man,Tshirt,82.0,0.8170928264620924,0.41709282646209234,0.5829071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
652,H&M,Jacket Ribbed,€ 32.30,Man,Jacket,42.0,0.42396212326927774,0.42396212326927774,0.5760378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
653,Penneys,Jumper Textured,€ 15.81,Woman,Jumper,54.0,0.5392170105388155,0.5392170105388155,0.46078298946118446,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.45,0.35,0.55
654,Patagonia,Jumper Cropped,€ 230.73,Man,Jumper,87.0,0.8721220749673846,0.47212207496738456,0.5278779250326154,0.4,0.12529616724738674,0.004931720350304289,0.22161716171617155,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
655,Penneys,Jacket Cropped,€ 23.09,Woman,Jacket,38.0,0.3818164287694521,0.3818164287694521,0.6181835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7
656,H&M,Sweater Asymmetric,€ 17.77,Man,Sweater,51.0,0.5090353871182296,0.5090353871182296,0.49096461288177046,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
657,H&M,Jumper Ribbed,€ 39.53,Woman,Jumper,42.0,0.4245349591267561,0.3245349591267561,0.6754650408732439,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
658,Zara,Sweater Oversized,€ 55.92,Man,Sweater,49.0,0.48903538711822947,0.48903538711822947,0.5109646128817705,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
659,Patagonia,Tshirt Slim Fit,€ 66.94,Man,Tshirt,85.0,0.8520928264620924,0.45209282646209237,0.5479071735379076,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
660,Patagonia,Tshirt Asymmetric,€ 52.58,Woman,Tshirt,86.0,0.8561809692229614,0.45618096922296136,0.5438190307770386,0.4,0.06367247386759582,0.45049725397060997,0.12989548954895488,0.2441250903832249,1.0,1.0,1.0,0.5,0.4,0.65
661,Zara,Jacket Ribbed,€ 110.00,Woman,Jacket,72.0,0.7203724566137965,0.6203724566137965,0.3796275433862036,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.5,0.4,0.65
662,Patagonia,Sweater Slim Fit,€ 166.58,Woman,Sweater,82.0,0.8203724566137964,0.6203724566137965,0.3796275433862036,0.2,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.5,0.4,0.65
663,Zara,Sweater Slim Fit,€ 43.15,Man,Sweater,50.0,0.5020928264620924,0.45209282646209237,0.5479071735379076,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
664,Patagonia,Sweater Regular Fit,€ 119.79,Man,Sweater,66.0,0.6562366418791152,0.45623664187911517,0.5437633581208848,0.2,0.1265679442508711,0.5745528425115035,0.2024202420242024,0.48409255242227045,1.0,1.0,1.0,0.4,0.2,0.45
665,H&M,Jumper Oversized,€ 22.11,Woman,Jumper,76.0,0.7610110070439786,0.7610110070439786,0.23898899295602133,0.0,0.15547735191637632,0.5995064568799168,0.22436743674367438,0.36053868402024586,0.0,0.0,0.0,0.4,0.2,0.45
666,H&M,Tshirt Oversized,€ 13.62,Man,Tshirt,50.0,0.5039621232692776,0.4039621232692776,0.5960378767307224,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65
667,Penneys,Sweater Ribbed,€ 14.34,Woman,Sweater,60.0,0.6003724566137965,0.6003724566137965,0.3996275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75
668,Patagonia,Jacket Cropped,€ 153.44,Man,Jacket,100.0,1.0,0.7103724566137964,0.28962754338620356,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3
669,Penneys,Sweater Slim Fit,€ 23.23,Woman,Sweater,62.0,0.6187694214244597,0.6187694214244597,0.3812305785755403,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55
670,Patagonia,Tshirt Ribbed,€ 65.51,Woman,Tshirt,83.0,0.8320928264620923,0.43209282646209224,0.5679071735379078,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
671,H&M,Sweater Asymmetric,€ 30.20,Woman,Sweater,39.0,0.39336164289354447,0.39336164289354447,0.6066383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
672,H&M,Jacket Textured,€ 61.94,Woman,Jacket,46.0,0.45898786766807587,0.45898786766807587,0.5410121323319241,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.75
673,H&M,Sweater Slim Fit,€ 18.70,Man,Sweater,71.0,0.7103724566137964,0.7103724566137964,0.28962754338620356,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3
674,Penneys,Sweater Slim Fit,€ 22.86,Woman,Sweater,40.0,0.40253076865248316,0.40253076865248316,0.5974692313475168,0.0,0.1590766550522648,0.7067166394537627,0.2176842684268427,0.5412147505422993,1.0,1.0,1.0,0.45,0.35,0.55
675,Zara,Jacket Textured,€ 111.71,Woman,Jacket,38.0,0.3818164287694521,0.3818164287694521,0.6181835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7
676,Penneys,Tshirt Regular Fit,€ 9.81,Woman,Tshirt,47.0,0.4691309284493971,0.4691309284493971,0.5308690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
677,Patagonia,Jumper Regular Fit,€ 169.32,Woman,Jumper,90.0,0.8991309284493972,0.4991309284493972,0.5008690715506028,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
678,Patagonia,Tshirt Cropped,€ 72.18,Man,Tshirt,92.0,0.9184513464644866,0.5184513464644865,0.48154865353551346,0.4,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.45,0.35,0.55
679,H&M,Jumper Oversized,€ 22.50,Man,Jumper,40.0,0.3983616428935445,0.3983616428935445,0.6016383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.7
680,Patagonia,Jumper Asymmetric,€ 117.90,Man,Jumper,83.0,0.8320405497606548,0.43204054976065476,0.5679594502393452,0.4,0.20179442508710804,0.012117782395725097,0.5436468646864686,0.5720354302241505,1.0,1.0,1.0,0.45,0.35,0.55
681,Patagonia,Sweater Textured,€ 202.89,Woman,Sweater,86.0,0.8611259884083142,0.4611259884083142,0.5388740115916858,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.25,0.1,0.3
682,Penneys,Jumper Regular Fit,€ 8.99,Man,Jumper,72.0,0.7159480471983317,0.7159480471983317,0.28405195280166834,0.0,0.39520905923344946,0.09133330859432981,0.4775852585258526,0.5263919016630513,0.0,0.0,0.0,0.45,0.35,0.55
683,H&M,Sweater Oversized,€ 25.49,Man,Sweater,52.0,0.5220928264620923,0.42209282646209234,0.5779071735379077,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
684,Zara,Jumper Cropped,€ 23.78,Woman,Jumper,67.0,0.6690353871182295,0.46903538711822956,0.5309646128817704,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
685,Penneys,Sweater Asymmetric,€ 17.09,Man,Sweater,48.0,0.4820928264620923,0.4820928264620923,0.5179071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
686,Penneys,Sweater Cropped,€ 16.24,Man,Sweater,57.0,0.5692170105388155,0.5692170105388155,0.4307829894611845,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.4,0.2,0.45
687,Zara,Jumper Cropped,€ 55.88,Woman,Jumper,68.0,0.6787694214244597,0.6787694214244597,0.32123057857554027,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35
688,Zara,Tshirt Slim Fit,€ 16.96,Man,Tshirt,52.0,0.5244524582136689,0.5244524582136689,0.4755475417863311,0.0,0.09003484320557494,0.14570654594032953,0.18421342134213417,0.2855206073752712,1.0,1.0,1.0,0.4,0.2,0.45
689,H&M,Jumper Ribbed,€ 36.42,Woman,Jumper,81.0,0.8105878555854716,0.8105878555854716,0.18941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
690,H&M,Jacket Textured,€ 66.97,Woman,Jacket,56.0,0.5639878676680757,0.46398786766807576,0.5360121323319242,0.1,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7
691,Zara,Tshirt Asymmetric,€ 25.86,Woman,Tshirt,50.0,0.4991309284493972,0.4991309284493972,0.5008690715506028,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
692,Penneys,Tshirt Cropped,€ 3.87,Woman,Tshirt,42.0,0.42396212326927774,0.42396212326927774,0.5760378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
693,Zara,Sweater Asymmetric,€ 23.63,Man,Sweater,62.0,0.6220928264620924,0.5220928264620924,0.47790717353790757,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
694,H&M,Tshirt Cropped,€ 13.67,Woman,Tshirt,48.0,0.4839621232692777,0.3839621232692777,0.6160378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
695,H&M,Tshirt Ribbed,€ 18.81,Man,Tshirt,60.0,0.6035928130660156,0.6035928130660156,0.39640718693398436,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.25,0.1,0.3
696,H&M,Jumper Cropped,€ 23.87,Man,Jumper,87.0,0.8705878555854716,0.8705878555854716,0.12941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.3,0.1,0.35
697,Penneys,Tshirt Slim Fit,€ 3.99,Woman,Tshirt,51.0,0.5075744574852045,0.5075744574852045,0.49242554251479553,0.0,0.04885017421602787,0.2888154965118005,0.05275027502750275,0.18383947939262477,1.0,1.0,1.0,0.45,0.35,0.55
698,Patagonia,Tshirt Slim Fit,€ 47.76,Man,Tshirt,90.0,0.8991309284493972,0.4991309284493972,0.5008690715506028,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
699,Patagonia,Jumper Cropped,€ 110.44,Man,Jumper,83.0,0.8345349591267562,0.4345349591267562,0.5654650408732438,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
700,Patagonia,Jacket Regular Fit,€ 271.47,Woman,Jacket,86.0,0.8639878676680758,0.46398786766807576,0.5360121323319242,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7
701,H&M,Jumper Asymmetric,€ 24.09,Woman,Jumper,57.0,0.5691309284493972,0.5691309284493972,0.43086907155060283,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
702,Patagonia,Jacket Oversized,€ 295.91,Man,Jacket,100.0,1.0,0.7003724566137964,0.29962754338620357,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35
703,Patagonia,Jacket Regular Fit,€ 184.14,Man,Jacket,86.0,0.8639878676680758,0.46398786766807576,0.5360121323319242,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7
704,Zara,Tshirt Asymmetric,€ 24.76,Woman,Tshirt,53.0,0.5335928130660157,0.5335928130660157,0.46640718693398436,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55
705,Penneys,Jumper Oversized,€ 18.57,Woman,Jumper,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
706,Patagonia,Jacket Ribbed,€ 187.52,Man,Jacket,83.0,0.8333616428935445,0.4333616428935445,0.5666383571064555,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
707,H&M,Tshirt Slim Fit,€ 18.20,Woman,Tshirt,58.0,0.5784513464644866,0.5784513464644866,0.4215486535355134,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.3,0.1,0.35
708,H&M,Tshirt Ribbed,€ 13.35,Man,Tshirt,56.0,0.5635928130660156,0.5635928130660156,0.4364071869339844,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.4,0.2,0.45
709,Patagonia,Jacket Cropped,€ 145.16,Man,Jacket,79.0,0.7933616428935445,0.39336164289354447,0.6066383571064555,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
710,Zara,Tshirt Slim Fit,€ 15.27,Man,Tshirt,60.0,0.6021176641757919,0.502117664175792,0.49788233582420804,0.1,0.12174216027874567,0.5682796496957102,0.1852585258525852,0.45354302241503985,1.0,1.0,1.0,0.25,0.1,0.3
711,Penneys,Sweater Cropped,€ 20.61,Woman,Sweater,57.0,0.5691309284493972,0.5691309284493972,0.43086907155060283,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
712,Penneys,Sweater Slim Fit,€ 13.97,Woman,Sweater,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
713,H&M,Tshirt Cropped,€ 9.57,Man,Tshirt,50.0,0.4986952117510751,0.4986952117510751,0.5013047882489249,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.4,0.2,0.45
714,Patagonia,Jacket Oversized,€ 124.69,Man,Jacket,81.0,0.8126685445952451,0.41266854459524505,0.587331455404755,0.4,0.20268292682926833,0.010230814902775717,0.535093509350935,0.47530730296456986,1.0,1.0,1.0,0.65,0.4,0.6
715,Patagonia,Tshirt Textured,€ 65.38,Man,Tshirt,93.0,0.9335928130660157,0.5335928130660157,0.46640718693398436,0.4,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55
716,Penneys,Sweater Slim Fit,€ 11.43,Woman,Sweater,39.0,0.39336164289354447,0.39336164289354447,0.6066383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
717,H&M,Sweater Regular Fit,€ 25.05,Woman,Sweater,37.0,0.3714542102406031,0.3714542102406031,0.6285457897593969,0.0,0.24337979094076656,0.014936173370936617,0.657040704070407,0.6701012292118583,1.0,1.0,1.0,0.55,0.45,0.7
718,Patagonia,Jacket Ribbed,€ 199.88,Woman,Jacket,80.0,0.796816428769452,0.396816428769452,0.603183571230548,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65
719,Penneys,Jumper Slim Fit,€ 14.84,Man,Jumper,60.0,0.6003724566137965,0.6003724566137965,0.3996275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75
720,Zara,Jacket Ribbed,€ 92.86,Man,Jacket,85.0,0.8524286198506903,0.7024286198506903,0.2975713801493097,0.15,0.272212543554007,0.025478699717975364,0.5592409240924092,0.5687816341287057,0.0,0.0,0.0,0.5,0.4,0.65
721,Patagonia,Jumper Ribbed,€ 122.57,Man,Jumper,100.0,1.0,0.6787694214244597,0.32123057857554027,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35
722,Patagonia,Sweater Cropped,€ 143.06,Woman,Sweater,100.0,1.0,0.7905878555854716,0.20941214441452835,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.5,0.4,0.65
723,H&M,Jumper Ribbed,€ 15.69,Man,Jumper,50.0,0.4991309284493972,0.4991309284493972,0.5008690715506028,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
724,H&M,Jumper Ribbed,€ 21.82,Woman,Jumper,80.0,0.8040769206260352,0.6540769206260352,0.3459230793739648,0.15,0.35347735191637625,0.4406635000742169,0.5381738173817382,0.5769161243673174,0.0,0.0,0.0,0.5,0.4,0.65
725,H&M,Tshirt Cropped,€ 18.45,Man,Tshirt,53.0,0.5301308716240338,0.43013087162403385,0.5698691283759661,0.1,0.16383275261324043,0.1029761021226065,0.366969196919692,0.5149132321041214,1.0,1.0,1.0,0.5,0.4,0.65
726,Zara,Jumper Asymmetric,€ 42.84,Woman,Jumper,45.0,0.4511259884083142,0.3511259884083142,0.6488740115916858,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75
727,Patagonia,Tshirt Ribbed,€ 61.99,Man,Tshirt,94.0,0.9366219587571832,0.5366219587571832,0.4633780412428168,0.4,0.06477351916376307,0.5354757310375537,0.12621012101210122,0.2573210412147505,1.0,1.0,1.0,0.25,0.1,0.3
728,Zara,Jumper Oversized,€ 37.58,Man,Jumper,58.0,0.5790353871182294,0.47903538711822946,0.5209646128817705,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
729,Penneys,Jacket Slim Fit,€ 35.48,Man,Jacket,67.0,0.6703724566137964,0.6703724566137964,0.3296275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45
730,Penneys,Sweater Asymmetric,€ 18.97,Woman,Sweater,78.0,0.7805878555854716,0.7805878555854716,0.21941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.65,0.4,0.6
731,Penneys,Jacket Oversized,€ 34.17,Man,Jacket,46.0,0.4641309284493971,0.4641309284493971,0.5358690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
732,Patagonia,Jacket Asymmetric,€ 329.25,Man,Jacket,54.0,0.5445349591267561,0.344534959126756,0.655465040873244,0.2,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
733,Penneys,Jumper Cropped,€ 23.13,Man,Jumper,76.0,0.7568549586136615,0.7568549586136615,0.24314504138633858,0.0,0.30432055749128917,0.1452872198307852,0.6404290429042904,0.691413593637021,0.0,0.0,0.0,0.25,0.1,0.3
734,Patagonia,Jacket Textured,€ 214.98,Man,Jacket,92.0,0.9211748651004125,0.5211748651004124,0.47882513489958756,0.4,0.15125435540069687,0.2859432982039483,0.22216721672167217,0.37888647866955893,1.0,1.0,1.0,0.3,0.1,0.35
735,H&M,Sweater Slim Fit,€ 30.05,Man,Sweater,74.0,0.7403724566137964,0.6403724566137964,0.3596275433862036,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55
736,Patagonia,Jumper Asymmetric,€ 160.10,Man,Jumper,100.0,1.0,0.6887694214244597,0.31123057857554026,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3
737,Zara,Jacket Cropped,€ 115.15,Man,Jacket,63.0,0.6347609896996802,0.43476098969968013,0.5652390103003199,0.2,0.2280836236933798,0.011295829004007718,0.574037403740374,0.48897324656543745,1.0,1.0,1.0,0.45,0.35,0.55
738,Penneys,Jumper Asymmetric,€ 15.05,Woman,Jumper,75.0,0.7501109177724238,0.7501109177724238,0.2498890822275762,0.0,0.27177700348432055,0.02219088615110583,0.726072607260726,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35
739,Zara,Tshirt Slim Fit,€ 13.97,Woman,Tshirt,59.0,0.5884513464644866,0.4884513464644866,0.5115486535355134,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.65,0.4,0.6
